Region,State,Site Name,Site ID,,EPA ID,Address,City,Zip,County,FF Ind,NAI,Native American Entity,,Latitude,Longitude,NPL Status
,,,,,,,,,,,,(NAI Status),,,,Date
3,WV,PADEN CITY GROUNDWATER,304985,,WVN000304985,223 NORTH 4TH AVENUE,PADEN CITY,26159,WETZEL,N,N,,,39.60614,-80.930248,03/16/22
3,WV,RAVENSWOOD PCE,305428,,WVSFN0305428,212 WALNUT STREET APPROX. WELLS #2 AND #3,RAVENSWOOD,26164,JACKSON,N,N,,,38.951667,-81.761667,09/23/04
3,WV,SHAFFER EQUIPMENT/ARBUCKLE CREEK AREA,304017,,WVD988768909,WV ROUTE 17 (A.K.A. MINDEN ROAD),MINDEN,25879,FAYETTE,N,N,,,37.97651,-81.1265,05/15/19
3,WV,SHARON STEEL CORP (FAIRMONT COKE WORKS),302883,,WVD000800441,LAFAYETTE ST,FAIRMONT,26554,MARION,N,N,,,39.493611,-80.114444,12/23/96
3,WV,VIENNA TETRACHLOROETHENE,304759,,WVD988798401,"30TH STREET, GRAND CENTRAL AVE",VIENNA,26105,WOOD,N,N,,,39.325167,-81.548778,10/22/99
3,WV,WEST VIRGINIA ORDNANCE (USARMY),303066,,WVD980713036,ROUTE 1 BOX 125,POINT PLEASANT,25550,MASON,Y,N,,,38.926389,-82.076389,09/08/83
4,AL,ALABAMA ARMY AMMUNITION PLANT,400449,,AL6210020008,STATE HWY 235,CHILDERSBURG,35044,TALLADEGA,Y,N,,,33.3381,-86.3268,07/22/87
4,AL,"ALABAMA PLATING COMPANY, INC.",400129,,ALD004022448,570 HIGHWAY 231 NORTH,VINCENT,35178,SHELBY,N,N,,,33.399722,-86.405,09/18/12
4,AL,AMERICAN BRASS INC.,406299,,ALD981868466,HIGHWAY 134 WEST,HEADLAND,36345,HENRY,N,N,,,31.325,-85.404167,05/10/99
4,AL,ANNISTON ARMY DEPOT (SOUTHEAST INDUSTRIAL AREA),400443,,AL3210020027,OFF AL HWY 202,ANNISTON,36253,CALHOUN,Y,N,,,33.659439,-85.969439,03/13/89
4,AL,CIBA-GEIGY CORP. (MCINTOSH PLANT),400073,,ALD001221902,OFF HWY 43,MCINTOSH,36553,WASHINGTON,N,N,,,31.279,-87.9955,09/21/84
4,AL,INTERSTATE LEAD CO. (ILCO),404344,,ALD041906173,"8551 Borden Ave. SE,",LEEDS,35094,JEFFERSON,N,N,,,33.539016,-86.533258,06/10/86
4,AL,OLIN CORP. (MCINTOSH PLANT),400153,,ALD008188708,OLIN RD,MCINTOSH,36553,WASHINGTON,N,N,,,31.263889,-87.99445,09/21/84
4,AL,STAUFFER CHEMICAL CO. (COLD CREEK PLANT),400306,,ALD095688875,13500 US HWY 43 North,BUCKS,36512,MOBILE,N,N,,,30.975,-88.021389,09/21/84
4,AL,STAUFFER CHEMICAL CO. (LEMOYNE PLANT),400144,,ALD008161176,13440 Highway 43 North,AXIS,36505,MOBILE,N,N,,,30.969439,-88.0175,09/21/84
4,AL,T.H. AGRICULTURE & NUTRITION CO. (MONTGOMERY PLANT),404285,,ALD007454085,3017 BIRMINGHAM HWY,MONTGOMERY,36108,MONTGOMERY,N,N,,,32.3761,-86.3791,08/30/90
4,AL,TRIANA/TENNESSEE RIVER,405546,,ALD983166299,USAMICOM DRSMI KL,LIMESTONE/MORGAN,35898,,N,N,,,34.623503,-86.694499,09/08/83
4,AL,USARMY/NASA REDSTONE ARSENAL,405545,,AL7210020742,Postal Address is unavailable for the Site,HUNTSVILLE,35808,MADISON,Y,N,,,34.646944,-86.673055,05/31/94
4,FL,AGRICO CHEMICAL CO.,400818,,FLD980221857,118 E FAIRFIELD DR @ I-110,PENSACOLA,32505,ESCAMBIA,N,N,,,30.4512,-87.2256,10/04/89
4,FL,AIRCO PLATING CO.,400561,,FLD004145140,3636 NW 46TH STREET,MIAMI,33142,MIAMI-DADE,N,N,,,25.8152,-80.2559,02/21/90
4,FL,ALARIC AREA GW PLUME,405001,,FLD012978862,2110 N. 71ST STREET AND 14TH AVENUE,TAMPA,33619,HILLSBOROUGH,N,N,,,27.964083,-82.375139,12/01/00
4,FL,"AMERICAN CREOSOTE WORKS, INC. (PENSACOLA PLANT)",400572,,FLD008161994,701 S J ST,PENSACOLA,32501,ESCAMBIA,N,N,,,30.404719,-87.236661,09/08/83
4,FL,"ANODYNE, INC.",401044,,FLD981014368,1270 NW 165 STREET,NORTH MIAMI BEACH,33169,MIAMI-DADE,N,N,,,25.923189,-80.221531,02/21/90
4,FL,ARKLA TERRA PROPERTY,406909,,FLSFN0406909,11706 US HWY 301,THONOTOSASSA,33592,HILLSBOROUGH,N,N,,,28.057778,-82.3175,04/09/09
4,FL,CABOT/KOPPERS,400903,,FLD980709356,MAIN ST & 23RD AVE,GAINESVILLE,32601,ALACHUA,N,N,,,29.675,-82.323061,09/21/84
4,FL,CHEVRON CHEMICAL CO. (ORTHO DIVISION),400520,,FLD004064242,3100 ORANGE BLOSSOM TRAIL,ORLANDO,32804,ORANGE,N,N,,,28.578889,-81.408889,05/31/94
4,FL,"CITY INDUSTRIES, INC.",400683,,FLD055945653,3920 FORSYTH RD,ORLANDO,32807,ORANGE,N,N,,,28.601389,-81.3,10/04/89
4,FL,CONTINENTAL CLEANERS,410384,,FLD982130098,798 NORTHWEST 62ND STREET,MIAMI,33150,MIAMI-DADE,N,N,,,25.831842,-80.210178,03/15/12
4,FL,ESCAMBIA WOOD - PENSACOLA,400573,,FLD008168346,3910 N PALAFOX ST.,PENSACOLA,32522,ESCAMBIA,N,N,,,30.4553,-87.2317,12/16/94
4,FL,FLASH CLEANERS,407492,,FLD083111005,4131 NORTH FEDERAL HIGHWAY,Pompano Beach,33064,BROWARD,N,N,,,26.2824,-80.0969,09/03/08
4,FL,FLORIDA PETROLEUM REPROCESSORS,406469,,FLD984184127,3211 S.W. 50TH AVENUE,FORT LAUDERDALE,33314,BROWARD,N,N,,,26.081944,-80.215556,03/06/98
4,FL,FLORIDA STEEL CORP.,400657,,FLD050432251,18300 SW Warfield Blvd.,INDIANTOWN,34956,MARTIN,N,N,,,27.041111,-80.506111,09/08/83
4,FL,GENERAL DYNAMICS LONGWOOD,410013,,FLR000091322,1333 NORTH US HIGHWAY 17/92,LONGWOOD,32750,SEMINOLE,N,N,,,28.71662,-81.32122,09/29/10
4,FL,HARRIS CORP. (PALM BAY PLANT),400460,,FLD000602334,OFF PALM BAY BLVD,PALM BAY,32905,BREVARD,N,N,,,28.030281,-80.601389,07/22/87
4,FL,HELENA CHEMICAL CO. (TAMPA PLANT),400674,,FLD053502696,2405 N 71TH ST,TAMPA,33619,HILLSBOROUGH,N,N,,,27.963931,-82.374813,10/14/92
4,FL,HOLLINGSWORTH SOLDERLESS TERMINAL,400548,,FLD004119681,700 NW 57TH PLACE,FORT LAUDERDALE,33309,BROWARD,N,N,,,26.198331,-80.152219,09/08/83
4,FL,HOMESTEAD AIR FORCE BASE,404746,,FL7570024037,FLORIDA TURNPIKE EAST,HOMESTEAD AIR FORCE BASE,33039,MIAMI-DADE,Y,N,,,25.489444,-80.396944,08/30/90
4,FL,JACKSONVILLE NAVAL AIR STATION,401214,,FL6170024412,NAS BLDG 826,JACKSONVILLE,32212,DUVAL,Y,N,,,30.22111,-81.682777,11/21/89
4,FL,JJ SEIFERT MACHINE,410232,,FLN000410232,4202-4212 OLD US HIGHWAY 41,RUSKIN,33570,HILLSBOROUGH,N,N,,,27.678611,-82.477778,03/04/10
4,FL,KERR-MCGEE CHEMICAL CORP - JACKSONVILLE,400614,,FLD039049101,1611 TALLEYRAND AVENUE,JACKSONVILLE,32206,DUVAL,N,N,,,30.3442,-81.6265,03/04/10
4,FL,LANDIA CHEMICAL COMPANY,400627,,FLD042110841,1405 WEST OLIVE STREET,LAKELAND,33815,POLK,N,N,,,28.039444,-81.979167,05/11/00
4,FL,MADISON COUNTY SANITARY LANDFILL,404199,,FLD981019235,2060 Rocky Ford Road,MADISON,32340,MADISON,N,N,,,30.501111,-83.39375,08/30/90
4,FL,MIAMI DRUM SERVICES,400746,,FLD076027820,6601 NW 72nd Avenue,MIAMI,33166,MIAMI-DADE,N,N,,,25.837219,-80.313061,09/08/83
4,FL,MRI CORP (TAMPA),400779,,FLD088787585,9220 STANNUM STREET,TAMPA,33619,HILLSBOROUGH,N,N,,,27.96,-82.355833,12/23/96
4,FL,PEAK OIL CO./BAY DRUM CO.,400536,,FLD004091807,S.R. 574,TAMPA,33619,HILLSBOROUGH,N,N,,,27.9708,-82.3404,06/10/86
4,FL,PENSACOLA NAVAL AIR STATION,401221,,FL9170024567,NAVAL AIR STATION BUILDING 3,PENSACOLA,32508,ESCAMBIA,Y,N,,,30.357222,-87.283054,11/21/89
4,FL,"PEPPER STEEL & ALLOYS, INC.",400599,,FLD032544587,11100 NW S RIVER DR,MEDLEY,33178,MIAMI-DADE,N,N,,,25.873611,-80.353331,09/21/84
4,FL,PETROLEUM PRODUCTS CORP.,400919,,FLD980798698,14000 BLOCK PEMBROKE ROAD,PEMBROKE PARK,33024,BROWARD,N,N,,,25.9926,-80.1696,07/22/87
4,FL,PICKETTVILLE ROAD LANDFILL,400859,,FLD980556351,5150 PICKETTVILLE RD,JACKSONVILLE,32205,DUVAL,N,N,,,30.368611,-81.738889,09/08/83
4,FL,PIPER AIRCRAFT CORP./VERO BEACH WATER & SEWER DEPARTMENT,400512,,FLD004054284,PIPER DR & AVIATION BLVD,VERO BEACH,32960,INDIAN RIVER,N,N,,,27.647499,-80.415555,02/21/90
4,FL,POST AND LUMBER PRESERVING CO INC,400518,,FLD004061925,20 Post Plant Road,QUINCY,32351,GADSDEN,N,N,,,30.592472,-84.510081,08/02/17
4,FL,RALEIGH STREET DUMP,405795,,FLD984227249,WESTERN END OF RALEIGH STREET,TAMPA,33619,HILLSBOROUGH,N,N,,,27.914417,-82.410861,04/09/09
4,FL,REEVES SOUTHEASTERN GALVANIZING CORP.,400485,,FLD000824896,9510 E BROADWAY #20,TAMPA,33619,HILLSBOROUGH,N,N,,,27.9725,-82.341939,09/08/83
4,FL,SANFORD DRY CLEANERS,410335,,FLD032728032,121 SOUTH PALMETTO AVENUE,SANFORD,32771,SEMINOLE,N,N,,,28.811217,-81.265606,09/29/10
4,FL,SAPP BATTERY SALVAGE,400902,,FLD980602882,COUNTY RD C-280,COTTONDALE,32431,JACKSON,N,N,,,30.728331,-85.3925,09/08/83
4,FL,SHERWOOD MEDICAL INDUSTRIES,400637,,FLD043861392,2010 HWY 92,DELAND,32724,VOLUSIA,N,N,,,29.060831,-81.265,09/08/83
4,FL,SOLITRON MICROWAVE,400642,,FLD045459526,5675 SE Grouper Ave,STUART,34997,MARTIN,N,N,,,27.136667,-80.199167,07/28/98
4,FL,"SOUTHERN SOLVENTS, INC.",406539,,FL0001209840,4009 WEST LINEBAUGH AVENUE,TAMPA,33624,HILLSBOROUGH,N,N,,,28.040556,-82.510278,07/27/00
4,FL,STAUFFER CHEMICAL CO (TAMPA),400537,,FLD004092532,ORIENT RD & 10TH AV & TAMPA BYPASS CANAL,TAMPA,33619,HILLSBOROUGH,N,N,,,27.963056,-82.370556,12/23/96
4,FL,STAUFFER CHEMICAL CO. (TARPON SPRINGS),400578,,FLD010596013,877 ANCLOTE BOULEVARD,TARPON SPRINGS,34689,PINELLAS,N,N,,,28.166666,-82.775694,05/31/94
4,FL,SYDNEY MINE SLUDGE PONDS,400471,,FLD000648055,HWY 60/.5 MI E OF DOVER RD,BRANDON,33594,HILLSBOROUGH,N,N,,,27.929166,-82.209166,10/04/89
4,FL,TAYLOR ROAD LANDFILL,400853,,FLD980494959,TAYLOR RD,SEFFNER,33619,HILLSBOROUGH,N,N,,,28.009719,-82.29305,09/08/83
4,FL,TOWER CHEMICAL CO.,400521,,FLD004065546,14151 County R. 455 (MONTVERDE RD),CLERMONT,34711,LAKE,N,N,,,28.551389,-81.684719,09/08/83
4,FL,"TRANS CIRCUITS, INC.",400785,,FLD091471904,210 NEWMAN ROAD,LAKE PARK,33403,PALM BEACH,N,N,,,26.795278,-80.073889,02/04/00
4,FL,TYNDALL AIR FORCE BASE,401205,,FL1570024124,4756 CIVIL ENGINEERING,PANAMA CITY,32403,BAY,Y,N,,,30.0875,-85.586667,04/01/97
4,FL,"UNITED METALS, INC.",400804,,FLD098924038,1690 Highway 71,MARIANNA,32446,JACKSON,N,N,,,30.685833,-85.168056,04/30/03
4,FL,USN AIR STATION CECIL FIELD,404743,,FL5170022474,103RD ST AND NORMANDY BLVD,JACKSONVILLE,32215,DUVAL,Y,N,,,30.23861,-81.902777,11/21/89
4,FL,WHITING FIELD NAVAL AIR STATION,401208,,FL2170023244,7550 USS Essex St,MILTON,32570,SANTA ROSA,Y,N,,,30.709722,-87.020417,05/31/94
4,FL,WINGATE ROAD MUNICIPAL INCINERATOR DUMP,401078,,FLD981021470,1300 N. W. 31ST AVENUE,FORT LAUDERDALE,33311,BROWARD,N,N,,,26.1444,-80.1847,10/04/89
4,FL,ZELLWOOD GROUND WATER CONTAMINATION,400655,,FLD049985302,803 JONES AVE,ZELLWOOD,32757,ORANGE,N,N,,,28.73195,-81.613331,09/08/83
4,GA,ALTERNATE ENERGY RESOURCES INC,401411,,GAD033582461,2736 WALDEN DR,AUGUSTA,30904,RICHMOND,N,N,,,33.454194,-82.036944,04/19/06
4,GA,ARMSTRONG WORLD INDUSTRIES,410033,,GAN000410033,4520 BROADWAY ROAD,MACON,31206,BIBB,N,N,,,32.773497,-83.6516,09/16/11
4,GA,BRUNSWICK WOOD PRESERVING,405622,,GAD981024466,PERRY LANE ROAD,BRUNSWICK,31520,GLYNN,N,N,,,31.242222,-81.528056,04/01/97
4,GA,CAMILLA WOOD PRESERVING COMPANY,401395,,GAD008212409,131 EAST BENNETT STREET,CAMILLA,31730,MITCHELL,N,N,,,31.2225,-84.20333,07/28/98
4,GA,DIAMOND SHAMROCK CORP. LANDFILL,401838,,GAD990741092,W. GIRARD AVENUE,CEDARTOWN,30125,POLK,N,N,,,34.0207,-85.2717,08/30/90
4,GA,FIRESTONE TIRE & RUBBER CO. (ALBANY PLANT),401840,,GAD990855074,3300 SYLVESTER RD,ALBANY,31701,DOUGHERTY,N,N,,,31.565831,-84.053889,10/04/89
4,GA,HERCULES 009 LANDFILL,401699,,GAD980556906,BENEDICT RD & ROUTE 25,BRUNSWICK,31521,GLYNN,N,N,,,31.2049,-81.4858,09/21/84
4,GA,LCP CHEMICALS GEORGIA,401634,,GAD099303182,4014 ROSS RD,BRUNSWICK,31520,GLYNN,N,N,,,31.189444,-81.508333,06/17/96
4,GA,MACON NAVAL ORDNANCE PLANT,405304,,GAD003302676,600 GUY PAINE ROAD,MACON,31206,BIBB,N,N,,,32.777658,-83.639675,05/24/13
4,GA,MARINE CORPS LOGISTICS BASE,401879,,GA7170023694,FLEMING ROAD,ALBANY,31704,DOUGHERTY,Y,N,,,31.557219,-84.055,11/21/89
4,GA,MARZONE INC./CHEVRON CHEMICAL CO.,401854,,GAD991275686,GOLDEN ROAD,TIFTON,31794,TIFT,N,N,,,31.4289,-83.5017,10/04/89
4,GA,MATHIS BROTHERS LANDFILL (SOUTH MARBLE TOP ROAD),401732,,GAD980838619,S MARBLE TOP RD,KENSINGTON,30728,WALKER,N,N,,,34.797781,-85.377781,03/31/89
4,GA,PEACH ORCHARD RD PCE GROUNDWATER PLUME SITE,407449,,GAN000407449,INTERSECTION OF PEACH ORCHARD ROAD & LUMPKIN ROAD,AUGUSTA,30906,RICHMOND,N,N,,,33.421178,-82.015139,09/14/05
4,GA,ROBINS AIR FORCE BASE (LANDFILL #4/SLUDGE LAGOON),401869,,GA1570024330,ROBINS AFB,HOUSTON COUNTY,31098,HOUSTON,Y,N,,,32.619983,-83.582075,07/22/87
4,GA,T.H. AGRICULTURE & NUTRITION CO. (ALBANY PLANT),401428,,GAD042101261,1401 SCHLEY AVE,ALBANY,31707,DOUGHERTY,N,N,,,31.617361,-84.181661,03/31/89
4,GA,WESTSIDE LEAD,407160,,GAN000407160,431 VINE STREET NW,ATLANTA,30318,FULTON,N,N,,,33.766472,-84.407278,03/16/22
4,GA,"WOOLFOLK CHEMICAL WORKS, INC.",401315,,GAD003269578,E MAIN ST P O BOX 938,FORT VALLEY,31030,PEACH,N,N,,,32.549581,-83.884161,08/30/90
4,KY,B.F. GOODRICH,401930,,KYD006370167,KY HWY 1523,CALVERT CITY,42029,MARSHALL,N,N,,,37.0503,-88.3234,09/08/83
4,KY,"CALDWELL LACE LEATHER CO., INC.",401986,,KYD045738291,111 E CALDWELL ST,AUBURN,42206,LOGAN,N,N,,,36.8725,-86.746389,08/30/90
4,KY,DISTLER BRICKYARD,402127,,KYD980602155,US HWYS 31 & 60,WEST POINT,40177,HARDIN,N,N,,,37.989719,-85.951389,09/08/83
4,KY,DISTLER FARM,402125,,KYD980601975,Hwy 31W/Hwy 60 N. of Ohio Valley Dragway,WEST POINT,40272,JEFFERSON,N,N,,,38.006939,-85.931111,09/08/83
4,KY,"GREEN RIVER DISPOSAL, INC.",402081,,KYD980501076,KELLY CEMETARY RD,MACEO,42355,DAVIESS,N,N,,,37.88945,-86.973611,08/30/90
4,KY,MAXEY FLATS NUCLEAR DISPOSAL,402139,,KYD980729107,MAXEY FLATS RD,HILLSBORO,41049,FLEMING,N,N,,,38.2608,-83.5692,06/10/86
4,KY,NATIONAL ELECTRIC COIL CO./COOPER INDUSTRIES,405125,,KYD985069954,OLD HIGHWAY 119,DAYHOIT,40824,HARLAN,N,N,,,36.843889,-83.371389,10/14/92
4,KY,PADUCAH GASEOUS DIFFUSION PLANT (USDOE),404794,,KY8890008982,5501 HOBBS ROAD,KEVIL,42053,MCCRACKEN,Y,N,,,37.120138,-88.811111,05/31/94
4,KY,SMITH'S FARM,402059,,KYD097267413,PRYOR VALLEY RD,BROOKS,40165,BULLITT,N,N,,,38.0375,-85.733331,06/10/86
4,KY,TRI-CITY DISPOSAL CO.,402195,,KYD981028350,RTE. 1526 AT THE GRAVEL ROAD,SHEPHERDSVILLE,40109,BULLITT,N,N,,,38.047781,-85.768331,03/31/89
4,MS,AMERICAN CREOSOTE WORKS INC (LOUISVILLE),402260,,MSD004006995,RAILROAD AVE,LOUISVILLE,39339,WINSTON,N,N,,,33.111111,-89.058333,09/13/01
4,MS,"CHEMFAX, INC.",402288,,MSD008154486,THREE RIVERS ROAD AND CREOSOTE ROAD,GULFPORT,39505,HARRISON,N,N,,,30.428888,-89.089166,03/15/12
4,MS,HERCULES INC,402297,,MSD008182081,613 West 7TH ST,HATTIESBURG,39401,FORREST,N,N,,,31.3401,-89.308248,12/22/22
4,MS,KERR-MCGEE CHEMICAL CORP - COLUMBUS,402489,,MSD990866329,EAST OF INT. OF N 14TH AVE & N 20TH ST,COLUMBUS,39701,LOWNDES,N,N,,,33.509767,-88.409686,09/16/11
4,MS,MISSISSIPPI PHOSPHATES CORPORATION,403508,,MSN000403508,601 Industrial Road,PASCAGOULA,39581,JACKSON,N,N,,,30.372103,-88.491006,01/18/18
4,MS,PICAYUNE WOOD TREATING SITE,402374,,MSD065490930,403 DAVIS STREET,PICAYUNE,39466,PEARL RIVER,N,N,,,30.524444,-89.689722,07/22/04
4,MS,ROCKWELL INTERNATIONAL WHEEL & TRIM,402285,,MSD007037278,HIGHWAY 332 EAST,GRENADA,38901,GRENADA,N,N,,,33.803244,-89.801661,09/13/18
4,MS,SONFORD PRODUCTS,402405,,MSD086556388,3600 PAYNE DRIVE,FLOWOOD,39208,RANKIN,N,N,,,32.29251,-90.14222,03/07/07
4,MS,SOUTHEASTERN WOOD PRESERVING,402253,,MSD000828558,NORTHERN SIDE OF COVINGTON DRIVE,CANTON,39046,MADISON,N,N,,,32.618061,-90.018189,03/15/12
4,NC,ABC ONE HOUR CLEANERS,402718,,NCD024644494,2127 LE JEUNE BLVD.,JACKSONVILLE,28540,ONSLOW,N,N,,,34.7414,-77.3666,03/31/89
4,NC,ABERDEEN CONTAMINATED GROUND WATER,407447,,NCN000407447,"HWY 211, OLD PEE DEE RD, BLUES BRG RD",Aberdeen,28315,MOORE,N,N,,,35.1224,-79.4025,09/03/08
4,NC,ABERDEEN PESTICIDE DUMPS,403099,,NCD980843346,OFF HWY 5 W,ABERDEEN,28315,MOORE,N,N,,,35.1384,-79.4472,03/31/89
4,NC,BARBER ORCHARD,406989,,NCSFN0406989,U.S. HIGHWAY 23/74,WAYNESVILLE,28786,HAYWOOD,N,Y,Eastern Band of Cherokee Indians (Current),,35.445833,-83.063889,09/13/01
4,NC,"BENFIELD INDUSTRIES, INC.",403124,,NCD981026479,RICHLAND ST.,HAZELWOOD,28738,HAYWOOD,N,Y,Eastern Band of Cherokee Indians (Current),,35.477781,-83.004169,10/04/89
4,NC,BLUE RIDGE PLATING COMPANY,406895,,NCD044447589,171 GLENN BRIDGE ROAD,ARDEN,28704,BUNCOMBE,N,N,,,35.462372,-82.528358,09/14/05
4,NC,BYPASS 601 GROUND WATER CONTAMINATION,402753,,NCD044440303,440 HWY 29 NORTH,CONCORD,28025,CABARRUS,N,N,,,35.4096,-80.6093,06/10/86
4,NC,CAMP LEJEUNE MILITARY RES. (USNAVY),403185,,NC6170022580,NC HWY 24 & US HWY 16,ONSLOW COUNTY,28542,ONSLOW,Y,N,,,34.717781,-77.342919,10/04/89
4,NC,CAPE FEAR WOOD PRESERVING,402634,,NCD003188828,REILLY RD,FAYETTEVILLE,28303,CUMBERLAND,N,N,,,35.04945,-79.020839,07/22/87
4,NC,CAROLINA TRANSFORMER CO.,402635,,NCD003188844,1416 MIDDLE RIVER LOOP,FAYETTEVILLE,28301,CUMBERLAND,N,N,,,35.063331,-78.845,07/22/87
4,NC,CELANESE CORP. (SHELBY FIBER OPERATIONS),402687,,NCD003446721,HWY 198,SHELBY,28150,CLEVELAND,N,N,,,35.208889,-81.528339,06/10/86
4,NC,CHARLES MACON LAGOON AND DRUM STORAGE,403095,,NCD980840409,COUNTY RD 1103,CORDOVA,28330,RICHMOND,N,N,,,34.8925,-79.8375,07/22/87
4,NC,"CHEMTRONICS, INC.",402957,,NCD095459392,OLD BEE TREE RD,SWANNANOA,28778,BUNCOMBE,N,N,,,35.625,-82.434719,09/08/83
4,NC,CHERRY POINT MARINE CORPS AIR STATION,403174,,NC1170027261,ROOSEVELT BLVD. AND SLOCUM RD.,HAVELOCK,28533,CRAVEN,Y,N,,,34.9,-76.8917,12/16/94
4,NC,CRISTEX DRUM,406597,,NC0001606250,500 W. INDUSTRY DR.,OXFORD,27565,GRANVILLE,N,N,,,36.2972,-78.6067,12/12/13
4,NC,"CTS OF ASHEVILLE, INC.",402598,,NCD003149556,235 MILLS GAP ROAD,ASHEVILLE,28803,BUNCOMBE,N,N,,,35.493075,-82.505953,03/15/12
4,NC,DAVIS PARK ROAD TCE,405489,,NCD986175644,2307 DAVIS PARK ROAD,GASTONIA,28052,GASTON,N,N,,,35.231667,-81.218889,01/19/99
4,NC,"FCX, INC. (STATESVILLE PLANT)",404225,,NCD095458527,1620 W. FRONT ST.,STATESVILLE,28677,IREDELL,N,N,,,35.7865,-80.9163,02/21/90
4,NC,"FCX, INC. (WASHINGTON PLANT)",404280,,NCD981475932,GRIMES RD,WASHINGTON,27889,BEAUFORT,N,N,,,35.559581,-77.07445,03/31/89
4,NC,GEIGY CHEMICAL CORP. (ABERDEEN PLANT),404170,,NCD981927502,"Evergreen Drive off of RT.211,.4MI WEST OF SR 2063",ABERDEEN,28315,MOORE,N,N,,,35.126111,-79.406669,10/04/89
4,NC,GENERAL ELECTRIC CO/SHEPHERD FARM,402893,,NCD079044426,SPARTANBURG HWY,EAST FLAT ROCK,28726,HENDERSON,N,N,,,35.272222,-82.411111,12/16/94
4,NC,GMH ELECTRONICS,410161,,NCN000410161,1800 VIRGILINA ROAD,ROXBORO,27574,PERSON,N,N,,,36.416722,-78.941625,09/23/09
4,NC,HEMPHILL ROAD TCE,406819,,NC0002374445,HEMPHILL ROAD,GASTONIA,28056,GASTON,N,N,,,35.197933,-81.189852,12/12/13
4,NC,HOLCOMB CREOSOTE CO,402724,,NCD024900987,5016 U.S. HIGHWAY 601,YADKINVILLE,27055,YADKIN,N,N,,,36.157875,-80.675236,09/18/12
4,NC,HORTON IRON AND METAL,407480,,NCN000407480,2216 US HIGHWAY 421 N,WILMINGTON,28401,NEW HANOVER,N,N,,,34.26665,-77.954083,09/16/11
4,NC,JADCO-HUGHES FACILITY,403079,,NCD980729602,NC HWY 2035,BELMONT,28012,GASTON,N,N,,,35.275831,-81.041111,06/10/86
4,NC,JFD ELECTRONICS/CHANNEL MASTER,404327,,NCD122263825,INDUSTRY DRIVE,OXFORD,27565,GRANVILLE,N,N,,,36.299719,-78.606389,10/04/89
4,NC,KERR-MCGEE CHEMICAL CORP - NAVASSA,403028,,NCD980557805,NORTH NAVASSA ROAD,NAVASSA,28451,BRUNSWICK,N,N,,,34.247222,-77.999028,03/04/10
4,NC,"KOPPERS CO., INC. (MORRISVILLE PLANT)",402647,,NCD003200383,HWY 54 W,MORRISVILLE,27560,WAKE,N,N,,,35.8463,-78.8406,03/31/89
4,NC,NATIONAL STARCH & CHEMICAL CORP.,403168,,NCD991278953,CEDAR SPRINGS RD,SALISBURY,28144,ROWAN,N,N,,,35.6322,-80.5412,10/04/89
4,NC,NORTH BELMONT PCE,405619,,NCD986187128,510 WOODLAWN AVENUE,NORTH BELMONT,28012,GASTON,N,N,,,35.273472,-81.05125,07/22/99
4,NC,"NORTH CAROLINA STATE UNIVERSITY (LOT 86, FARM UNIT #1)",403015,,NCD980557656,CARTER-FINLEY STADIUM,RALEIGH,27607,WAKE,N,N,,,35.801816,-78.713588,06/10/86
4,NC,ORE KNOB MINE,409895,,NCN000409895,"ORE KNOB MINE RD&LTTL PK CRK RD,N NC H88",Ashe County,28640,ASHE,N,N,,,36.410011,-81.324606,09/23/09
4,NC,POTTER'S SEPTIC TANK SERVICE PITS,403122,,NCD981023260,OFF 74-76 NEAR SANDY CREEK & NORTHWEST,MACO,28451,BRUNSWICK,N,N,,,34.2846,-78.1578,03/31/89
4,NC,RAM LEATHER CARE SITE,406303,,NCD982096653,15100 ALBEMARLE ROAD,CHARLOTTE,28227,MECKLENBURG,N,N,,,35.231982,-80.602734,09/29/03
4,NC,SIGMON'S SEPTIC TANK SERVICE,406611,,NCD062555792,1268 EUFOLA ROAD,STATESVILLE,28677,IREDELL,N,N,,,35.713611,-80.974583,04/27/05
4,NC,WARD TRANSFORMER,406082,,NCD003202603,6852 MT. HERMAN ROAD,RALEIGH,27560,WAKE,N,N,,,35.901944,-78.773611,04/30/03
4,NC,WRIGHT CHEMICAL CORPORATION,402720,,NCD024766719,STATE RD. 1878,RIEGELWOOD,28456,COLUMBUS,N,N,,,34.3284,-78.2051,03/10/11
4,SC,AQUA-TECH ENVIRONMENTAL INC (GROCE LABS),403310,,SCD058754789,340 ROBINSON ROAD,GREER,29651,SPARTANBURG,N,N,,,34.9328,-82.1725,12/16/94
4,SC,BARITE HILL/NEVADA GOLDFIELDS,407714,,SCN000407714,NORTHERN SIDE OF SECONDARY HWY S-33-30,MCCORMICK,29835,MCCORMICK,N,N,,,33.87309,-82.30067,04/09/09
4,SC,BEAUNIT CORP. (CIRCULAR KNIT & DYEING PLANT),403207,,SCD000447268,206 GEORGIA AVE,FOUNTAIN INN,29644,GREENVILLE,N,N,,,34.698061,-82.216111,02/21/90
4,SC,BREWER GOLD MINE,405550,,SCD987577913,1/2 MI. N.OFINTERSECTION OF SR 265&CR110,JEFFERSON,29718,CHESTERFIELD,N,N,,,34.652194,-80.411472,04/27/05
